nameseq,k1,k2,label
CAAC02000503.1/360912-360848,1.9551606499200085,3.7685937507738325,cdbox
AAGD02001661.1/7945-8009,1.958869432090214,3.747621344441211,cdbox
ABEG02005695.1/32372-32436,1.958869432090214,3.778467726488666,cdbox
FO081502.1/41179-41243,1.9406215173584211,3.7227234856246527,cdbox
nameseq,k1,k2,label
CAAC02000503.1/360912-360848,1.9551606499200085,3.7685937507738325,cdbox
AAGD02001661.1/7945-8009,1.958869432090214,3.747621344441211,cdbox
ABEG02005695.1/32372-32436,1.958869432090214,3.778467726488666,cdbox
FO081502.1/41179-41243,1.9406215173584211,3.7227234856246527,cdbox
