nameseq,k1,k2,label
AC105364.2/52337-52244,1.9510618116050478,3.7126286532850736,cdbox
AC003027.1/47945-47851,1.9663143881033338,3.829715009627958,cdbox
AP003829.2/17857-17764,1.9592655668469663,3.7200639829449376,cdbox
AP003829.2/19099-19006,1.9587362267568675,3.7798420119327725,cdbox
nameseq,k1,k2,label
AC105364.2/52337-52244,1.9510618116050478,3.7126286532850736,cdbox
AC003027.1/47945-47851,1.9663143881033338,3.829715009627958,cdbox
AP003829.2/17857-17764,1.9592655668469663,3.7200639829449376,cdbox
AP003829.2/19099-19006,1.9587362267568675,3.7798420119327725,cdbox
