nameseq,k1,k2,label
AL049840.8/49457-49533,1.8618411715561392,3.57678294860101,cdbox
AL645950.13/73701-73778,1.9488481472774315,3.6753161248878388,cdbox
X96650.1/1-70,1.9085755479066033,3.6217422098369747,cdbox
AAPY01284286.1/1238-1315,1.9530484067395042,3.7503088198335184,cdbox
nameseq,k1,k2,label
AL049840.8/49457-49533,1.8618411715561392,3.57678294860101,cdbox
AL645950.13/73701-73778,1.9488481472774315,3.6753161248878388,cdbox
X96650.1/1-70,1.9085755479066033,3.6217422098369747,cdbox
AAPY01284286.1/1238-1315,1.9530484067395042,3.7503088198335184,cdbox
