nameseq,k1,k2,label
AF141346.1/1960-2019,1.9676080089830459,3.642290346524823,cdbox
X96643.1/1-60,1.9676080089830459,3.642290346524823,cdbox
AL138691.15/31428-31368,1.9673799723810663,3.774733671787877,cdbox
AAPY01728088.1/7700-7760,1.922570720260972,3.6005510068013473,cdbox
nameseq,k1,k2,label
AF141346.1/1960-2019,1.9676080089830459,3.642290346524823,cdbox
X96643.1/1-60,1.9676080089830459,3.642290346524823,cdbox
AL138691.15/31428-31368,1.9673799723810663,3.774733671787877,cdbox
AAPY01728088.1/7700-7760,1.922570720260972,3.6005510068013473,cdbox
