nameseq,k1,k2,label
AJ223843.1/1-95,1.9239603824176517,3.6413475318588895,cdbox
AJ251862.1/1-95,1.9239603824176517,3.6413475318588895,cdbox
AL683874.1/62362-62458,1.976257082065376,3.8530475197655036,cdbox
BX284747.1/26398-26296,1.9610152211935472,3.787727461103435,cdbox
nameseq,k1,k2,label
AJ223843.1/1-95,1.9239603824176517,3.6413475318588895,cdbox
AJ251862.1/1-95,1.9239603824176517,3.6413475318588895,cdbox
AL683874.1/62362-62458,1.976257082065376,3.8530475197655036,cdbox
BX284747.1/26398-26296,1.9610152211935472,3.787727461103435,cdbox
