nameseq,k1,k2,label
AL807389.7/15376-15244,1.9617250441395808,3.847545455329994,cdbox
M11057.1/2-139,1.9819534375816568,3.8772571137884246,cdbox
L13416.1/2-139,1.9980286834168899,3.910707550851082,cdbox
AF375054.1/1920-2053,1.9795898040663473,3.835058299603219,cdbox
nameseq,k1,k2,label
AL807389.7/15376-15244,1.9617250441395808,3.847545455329994,cdbox
M11057.1/2-139,1.9819534375816568,3.8772571137884246,cdbox
L13416.1/2-139,1.9980286834168899,3.910707550851082,cdbox
AF375054.1/1920-2053,1.9795898040663473,3.835058299603219,cdbox
