nameseq,k1,k2,label
BA000025.2/106547-106465,1.9826611349379417,3.7025159644359844,cdbox
CAEC01451444.1/3050-3132,1.9772320155295176,3.694101867656804,cdbox
ABGA01191011.1/5367-5285,1.9826611349379417,3.7025159644359844,cdbox
AANU01173885.1/1048-969,1.9765196176058044,3.703611648372007,cdbox
nameseq,k1,k2,label
BA000025.2/106547-106465,1.9826611349379417,3.7025159644359844,cdbox
CAEC01451444.1/3050-3132,1.9772320155295176,3.694101867656804,cdbox
ABGA01191011.1/5367-5285,1.9826611349379417,3.7025159644359844,cdbox
AANU01173885.1/1048-969,1.9765196176058044,3.703611648372007,cdbox
