nameseq,k1,k2,label
AC125101.3/38731-38592,0.7466326530612245,0.931525283370426,hacabox
AP005857.3/135498-135653,0.7385765943458251,0.9284495317377731,hacabox
AC015982.9/45601-45748,0.7430606281957634,0.9268360405386644,hacabox
AL138921.14/151404-151258,0.7383034846591698,0.9280352786639144,hacabox
ABDC01397106.1/1705-1558,0.7391344046749453,0.9246147438567264,hacabox
nameseq,k1,k2,label
AC125101.3/38731-38592,0.7466326530612245,0.931525283370426,hacabox
AP005857.3/135498-135653,0.7385765943458251,0.9284495317377731,hacabox
AC015982.9/45601-45748,0.7430606281957634,0.9268360405386644,hacabox
AL138921.14/151404-151258,0.7383034846591698,0.9280352786639144,hacabox
ABDC01397106.1/1705-1558,0.7391344046749453,0.9246147438567264,hacabox
