nameseq,k1,k2,label
Z49379.1/1742-1357,0.7169722677118848,0.9186169674481363,hacabox
AACI02000103.1/13708-13323,0.7060726462455368,0.9127205262270197,hacabox
AABZ01000143.1/19792-19408,0.7132265137459943,0.916720920138889,hacabox
AACG02000202.1/2769-3153,0.7137662337662338,0.9153510199652778,hacabox
AACA01000601.1/346-4,0.7076983229776709,0.9100919941178482,hacabox
nameseq,k1,k2,label
Z49379.1/1742-1357,0.7169722677118848,0.9186169674481363,hacabox
AACI02000103.1/13708-13323,0.7060726462455368,0.9127205262270197,hacabox
AABZ01000143.1/19792-19408,0.7132265137459943,0.916720920138889,hacabox
AACG02000202.1/2769-3153,0.7137662337662338,0.9153510199652778,hacabox
AACA01000601.1/346-4,0.7076983229776709,0.9100919941178482,hacabox
