nameseq,k1,k2,label
FJ915959.1/8-189,0.7465281970776476,0.9243918073318885,hacabox
AC192839.3/174952-175133,0.744414925733607,0.9245139037269925,hacabox
CU658147.9/6051-6229,0.746418651103274,0.9288599924251988,hacabox
EU240259.1/3-184,0.7436299963772491,0.923659228961265,hacabox
AJ295844.1/31324-31502,0.7460441309572111,0.9236207549551825,hacabox
nameseq,k1,k2,label
FJ915959.1/8-189,0.7465281970776476,0.9243918073318885,hacabox
AC192839.3/174952-175133,0.744414925733607,0.9245139037269925,hacabox
CU658147.9/6051-6229,0.746418651103274,0.9288599924251988,hacabox
EU240259.1/3-184,0.7436299963772491,0.923659228961265,hacabox
AJ295844.1/31324-31502,0.7460441309572111,0.9236207549551825,hacabox
