nameseq,k1,k2,label
AJ505680.1/1-101,0.7416919909812763,0.9272,hacabox
AARH01010739.1/234432-234534,0.7452163257611462,0.9279123414071511,hacabox
AC148915.2/27731-27645,0.7300832342449465,0.9259058950784208,hacabox
AASG02000807.1/14902-14812,0.7293805096002899,0.9234567901234568,hacabox
AP007291.1/29018-29107,0.7479012345679013,0.9322055296048479,hacabox
nameseq,k1,k2,label
AJ505680.1/1-101,0.7416919909812763,0.9272,hacabox
AARH01010739.1/234432-234534,0.7452163257611462,0.9279123414071511,hacabox
AC148915.2/27731-27645,0.7300832342449465,0.9259058950784208,hacabox
AASG02000807.1/14902-14812,0.7293805096002899,0.9234567901234568,hacabox
AP007291.1/29018-29107,0.7479012345679013,0.9322055296048479,hacabox
