nameseq,k1,k2,label
AAHK01028073.1/619-688,0.7334693877551021,0.9153539172442764,hacabox
FN554972.1/1586904-1586972,0.7427011132115102,0.9234429065743944,hacabox
FR796467.1/1323966-1323900,0.7498329249276008,0.9288337924701561,hacabox
FR796401.1/450597-450665,0.7347195967233775,0.9152249134948097,hacabox
FR799009.1/1240278-1240212,0.7480507908220093,0.9297520661157025,hacabox
nameseq,k1,k2,label
AAHK01028073.1/619-688,0.7334693877551021,0.9153539172442764,hacabox
FN554972.1/1586904-1586972,0.7427011132115102,0.9234429065743944,hacabox
FR796467.1/1323966-1323900,0.7498329249276008,0.9288337924701561,hacabox
FR796401.1/450597-450665,0.7347195967233775,0.9152249134948097,hacabox
FR799009.1/1240278-1240212,0.7480507908220093,0.9297520661157025,hacabox
