nameseq,k1,k2,label
AJ609445.1/1-126,0.718694885361552,0.919168,hacabox
AC020602.6/136573-136700,0.7154541015625,0.916981833963668,hacabox
AC055866.19/124993-124866,0.7264404296875,0.9199578399156798,hacabox
AL590730.6/8553-8680,0.719482421875,0.918221836443673,hacabox
Z84480.1/104302-104429,0.7161865234375,0.9158658317316635,hacabox
nameseq,k1,k2,label
AJ609445.1/1-126,0.718694885361552,0.919168,hacabox
AC020602.6/136573-136700,0.7154541015625,0.916981833963668,hacabox
AC055866.19/124993-124866,0.7264404296875,0.9199578399156798,hacabox
AL590730.6/8553-8680,0.719482421875,0.918221836443673,hacabox
Z84480.1/104302-104429,0.7161865234375,0.9158658317316635,hacabox
