nameseq,k1,k2,label
AJ609432.1/1-133,0.7454350161117078,0.931129476584022,hacabox
AB007147.1/104-236,0.7496184069195546,0.9331955922865014,hacabox
AC016907.6/186868-187000,0.7465656622759909,0.9296372819100092,hacabox
AC026222.5/26043-25912,0.7479338842975207,0.9262863469494784,hacabox
AC008083.23/27997-28128,0.7480486685032139,0.9266359769244217,hacabox
nameseq,k1,k2,label
AJ609432.1/1-133,0.7454350161117078,0.931129476584022,hacabox
AB007147.1/104-236,0.7496184069195546,0.9331955922865014,hacabox
AC016907.6/186868-187000,0.7465656622759909,0.9296372819100092,hacabox
AC026222.5/26043-25912,0.7479338842975207,0.9262863469494784,hacabox
AC008083.23/27997-28128,0.7480486685032139,0.9266359769244217,hacabox
