nameseq,k1,k2,label
U18795.1/49843-49668,0.7105501033057852,0.9115428571428571,hacabox
AABZ01000047.1/10323-10499,0.708225605668869,0.9087680785123967,hacabox
AABY01000108.1/9971-10148,0.7143037495265749,0.913466756040729,hacabox
AACI02000833.1/1493-1320,0.716144801162637,0.9155000167062047,hacabox
AACA01000046.1/28759-28583,0.7208018130166938,0.9179364669421488,hacabox
nameseq,k1,k2,label
U18795.1/49843-49668,0.7105501033057852,0.9115428571428571,hacabox
AABZ01000047.1/10323-10499,0.708225605668869,0.9087680785123967,hacabox
AABY01000108.1/9971-10148,0.7143037495265749,0.913466756040729,hacabox
AACI02000833.1/1493-1320,0.716144801162637,0.9155000167062047,hacabox
AACA01000046.1/28759-28583,0.7208018130166938,0.9179364669421488,hacabox
