nameseq,k1,k2,label
Z72610.1/833-1077,0.7428571428571429,0.9321754904595538,hacabox
AABZ01000003.1/45202-44958,0.7428571428571429,0.932074711099167,hacabox
AACA01000537.1/2766-2521,0.7458523365721462,0.9343107038733861,hacabox
AADM01000052.1/7763-8010,0.7468457336108221,0.934091691389795,hacabox
CR382125.1/1700339-1700595,0.7489288255688958,0.935089111328125,hacabox
nameseq,k1,k2,label
Z72610.1/833-1077,0.7428571428571429,0.9321754904595538,hacabox
AABZ01000003.1/45202-44958,0.7428571428571429,0.932074711099167,hacabox
AACA01000537.1/2766-2521,0.7458523365721462,0.9343107038733861,hacabox
AADM01000052.1/7763-8010,0.7468457336108221,0.934091691389795,hacabox
CR382125.1/1700339-1700595,0.7489288255688958,0.935089111328125,hacabox
