nameseq,k1,k2,label
HE575324.1/2850424-2850494,0.737155326324142,0.916734693877551,hacabox
HE573027.1/2943773-2943842,0.7391836734693877,0.9208149548414198,hacabox
Z50171.1/232-303,0.7426697530864197,0.9232295179527872,hacabox
AF177033.1/1-70,0.7334693877551021,0.9220751942869145,hacabox
FR796401.1/453256-453325,0.7293877551020408,0.9170342365049359,hacabox
nameseq,k1,k2,label
HE575324.1/2850424-2850494,0.737155326324142,0.916734693877551,hacabox
HE573027.1/2943773-2943842,0.7391836734693877,0.9208149548414198,hacabox
Z50171.1/232-303,0.7426697530864197,0.9232295179527872,hacabox
AF177033.1/1-70,0.7334693877551021,0.9220751942869145,hacabox
FR796401.1/453256-453325,0.7293877551020408,0.9170342365049359,hacabox
