nameseq,k1,k2,label
AJ609448.1/1-134,0.7370238360436623,0.9239640454519759,hacabox
AB061837.1/2430-2563,0.7370238360436623,0.9239640454519759,hacabox
AC109542.6/197354-197221,0.7373579861884607,0.9228333992876929,hacabox
X55153.1/1676-1809,0.7373579861884607,0.9228333992876929,hacabox
AAFC03097110.1/4392-4258,0.7373388203017832,0.9255959010915571,hacabox
nameseq,k1,k2,label
AJ609448.1/1-134,0.7370238360436623,0.9239640454519759,hacabox
AB061837.1/2430-2563,0.7370238360436623,0.9239640454519759,hacabox
AC109542.6/197354-197221,0.7373579861884607,0.9228333992876929,hacabox
X55153.1/1676-1809,0.7373579861884607,0.9228333992876929,hacabox
AAFC03097110.1/4392-4258,0.7373388203017832,0.9255959010915571,hacabox
