nameseq,k1,k2,label
AJ006836.1/1091-1295,0.746745984533016,0.9333910034602076,hacabox
X94942.1/2747-2965,0.7412272471382999,0.9312768285497853,hacabox
X94942.1/2086-2300,0.7420227149810709,0.9314350598305529,hacabox
X94942.1/1504-1721,0.7433717700530258,0.9315551402663043,hacabox
AL513497.21/8055-8258,0.7473567858515955,0.929845422116528,hacabox
nameseq,k1,k2,label
AJ006836.1/1091-1295,0.746745984533016,0.9333910034602076,hacabox
X94942.1/2747-2965,0.7412272471382999,0.9312768285497853,hacabox
X94942.1/2086-2300,0.7420227149810709,0.9314350598305529,hacabox
X94942.1/1504-1721,0.7433717700530258,0.9315551402663043,hacabox
AL513497.21/8055-8258,0.7473567858515955,0.929845422116528,hacabox
