nameseq,k1,k2,label
AJ505651.1/1-133,0.723161286675335,0.9196510560146924,hacabox
AC189572.1/58368-58500,0.7214653174289106,0.9190771349862259,hacabox
AASG02000124.1/14817-14956,0.7215306122448979,0.914548936390456,hacabox
AARH01003623.1/36913-37042,0.7359763313609466,0.9250645994832041,hacabox
AM445900.2/26639-26766,0.7322998046875,0.9208258416516834,hacabox
nameseq,k1,k2,label
AJ505651.1/1-133,0.723161286675335,0.9196510560146924,hacabox
AC189572.1/58368-58500,0.7214653174289106,0.9190771349862259,hacabox
AASG02000124.1/14817-14956,0.7215306122448979,0.914548936390456,hacabox
AARH01003623.1/36913-37042,0.7359763313609466,0.9250645994832041,hacabox
AM445900.2/26639-26766,0.7322998046875,0.9208258416516834,hacabox
