nameseq,k1,k2,label
AAHK01020514.1/750-683,0.7149653979238755,0.916462463800401,hacabox
AAHA01000001.1/3813320-3813388,0.704473850031506,0.9070069204152249,hacabox
FR796465.1/103544-103472,0.7145805967348471,0.9097222222222222,hacabox
FR799008.1/88022-87950,0.722462000375305,0.9147376543209876,hacabox
FN554973.1/3774444-3774512,0.7090947279983197,0.9096020761245674,hacabox
nameseq,k1,k2,label
AAHK01020514.1/750-683,0.7149653979238755,0.916462463800401,hacabox
AAHA01000001.1/3813320-3813388,0.704473850031506,0.9070069204152249,hacabox
FR796465.1/103544-103472,0.7145805967348471,0.9097222222222222,hacabox
FR799008.1/88022-87950,0.722462000375305,0.9147376543209876,hacabox
FN554973.1/3774444-3774512,0.7090947279983197,0.9096020761245674,hacabox
