nameseq,k1,k2,label
Y11161.1/1-137,0.7480419841227556,0.9226859861591695,hacabox
AC002069.2/21330-21191,0.7491836734693877,0.9266601107603126,hacabox
AL512326.25/75899-76039,0.7486544942407324,0.9237755102040817,hacabox
AC012119.8/92875-93023,0.7498761317057789,0.9258582907231556,hacabox
AL022724.2/112300-112159,0.7479666732791113,0.9270157436748655,hacabox
nameseq,k1,k2,label
Y11161.1/1-137,0.7480419841227556,0.9226859861591695,hacabox
AC002069.2/21330-21191,0.7491836734693877,0.9266601107603126,hacabox
AL512326.25/75899-76039,0.7486544942407324,0.9237755102040817,hacabox
AC012119.8/92875-93023,0.7498761317057789,0.9258582907231556,hacabox
AL022724.2/112300-112159,0.7479666732791113,0.9270157436748655,hacabox
