nameseq,k1,k2,label
L22435.1/168-350,0.7245961360446713,0.9214466851829489,hacabox
AABY01000200.1/15394-15212,0.723043387380931,0.9206013766453327,hacabox
AACI02000300.1/6456-6274,0.7264474902206695,0.9203598599202995,hacabox
AABZ01000064.1/7080-7262,0.7251336259667354,0.9218693394517571,hacabox
nameseq,k1,k2,label
L22435.1/168-350,0.7245961360446713,0.9214466851829489,hacabox
AABY01000200.1/15394-15212,0.723043387380931,0.9206013766453327,hacabox
AACI02000300.1/6456-6274,0.7264474902206695,0.9203598599202995,hacabox
AABZ01000064.1/7080-7262,0.7251336259667354,0.9218693394517571,hacabox
