nameseq,k1,k2,label
AL080249.26/93236-93103,0.7454889730452217,0.9274690485612528,hacabox
AL080249.26/89041-88908,0.7423702383604366,0.9246424331505455,hacabox
AL049868.20/4397-4528,0.7424242424242424,0.9279179534992134,hacabox
AL663063.14/208893-208763,0.7450614766039275,0.9262721893491124,hacabox
AL080249.26/84574-84441,0.747493873914012,0.9306348578212449,hacabox
nameseq,k1,k2,label
AL080249.26/93236-93103,0.7454889730452217,0.9274690485612528,hacabox
AL080249.26/89041-88908,0.7423702383604366,0.9246424331505455,hacabox
AL049868.20/4397-4528,0.7424242424242424,0.9279179534992134,hacabox
AL663063.14/208893-208763,0.7450614766039275,0.9262721893491124,hacabox
AL080249.26/84574-84441,0.747493873914012,0.9306348578212449,hacabox
