nameseq,k1,k2,label
AAHK01025874.1/529-592,0.70849609375,0.90854119425548,hacabox
FR796423.1/378278-378215,0.73095703125,0.9241622574955908,hacabox
FR796459.1/382440-382377,0.74169921875,0.9281934996220711,hacabox
FN554974.1/454562-454500,0.745275888133031,0.9209157127991675,hacabox
FR799002.1/383101-383165,0.7398816568047337,0.92626953125,hacabox
nameseq,k1,k2,label
AAHK01025874.1/529-592,0.70849609375,0.90854119425548,hacabox
FR796423.1/378278-378215,0.73095703125,0.9241622574955908,hacabox
FR796459.1/382440-382377,0.74169921875,0.9281934996220711,hacabox
FN554974.1/454562-454500,0.745275888133031,0.9209157127991675,hacabox
FR799002.1/383101-383165,0.7398816568047337,0.92626953125,hacabox
