nameseq,k1,k2,label
AK092096.1/824-956,0.7457742099609928,0.9292929292929293,hacabox
AL360091.28/68676-68810,0.7395336076817558,0.9232568500779684,hacabox
AL589681.19/171773-171905,0.7445304991802816,0.9290633608815426,hacabox
AAFC03053159.1/22253-22119,0.7484224965706447,0.9270438850523501,hacabox
AANG01797529.1/3371-3237,0.7491906721536351,0.9306081532635331,hacabox
nameseq,k1,k2,label
AK092096.1/824-956,0.7457742099609928,0.9292929292929293,hacabox
AL360091.28/68676-68810,0.7395336076817558,0.9232568500779684,hacabox
AL589681.19/171773-171905,0.7445304991802816,0.9290633608815426,hacabox
AAFC03053159.1/22253-22119,0.7484224965706447,0.9270438850523501,hacabox
AANG01797529.1/3371-3237,0.7491906721536351,0.9306081532635331,hacabox
