nameseq,k1,k2,label
AJ505652.1/1-127,0.7275094550189101,0.9205089443184682,hacabox
AC189511.1/15225-15099,0.7273854547709095,0.9221466364323507,hacabox
CU459035.1/58207-58333,0.7144894289788579,0.9100529100529101,hacabox
AARH01008775.1/79980-79856,0.743424,0.9257284079084287,hacabox
AP006087.1/71365-71244,0.737570545552271,0.9263028481661089,hacabox
nameseq,k1,k2,label
AJ505652.1/1-127,0.7275094550189101,0.9205089443184682,hacabox
AC189511.1/15225-15099,0.7273854547709095,0.9221466364323507,hacabox
CU459035.1/58207-58333,0.7144894289788579,0.9100529100529101,hacabox
AARH01008775.1/79980-79856,0.743424,0.9257284079084287,hacabox
AP006087.1/71365-71244,0.737570545552271,0.9263028481661089,hacabox
