nameseq,k1,k2,label
AJ609480.1/1-137,0.7444189887580586,0.9272275086505191,hacabox
AC124598.5/176959-176830,0.7455621301775148,0.9261462652484826,hacabox
AL606917.12/4887-5017,0.7403997436046851,0.927810650887574,hacabox
AALT01049511.1/846-979,0.7454889730452217,0.9278082424105376,hacabox
AAQQ01076179.1/4047-4179,0.739216462208152,0.925734618916437,hacabox
nameseq,k1,k2,label
AJ609480.1/1-137,0.7444189887580586,0.9272275086505191,hacabox
AC124598.5/176959-176830,0.7455621301775148,0.9261462652484826,hacabox
AL606917.12/4887-5017,0.7403997436046851,0.927810650887574,hacabox
AALT01049511.1/846-979,0.7454889730452217,0.9278082424105376,hacabox
AAQQ01076179.1/4047-4179,0.739216462208152,0.925734618916437,hacabox
