nameseq,k1,k2,label
AY948684.1/1-125,0.74368,0.9309313215400624,hacabox
AAGD02002937.1/70069-70193,0.743296,0.9326222684703434,hacabox
DQ789460.1/2-126,0.748672,0.934573361082206,hacabox
AM051029.1/1-120,0.7465277777777777,0.9319963279429418,hacabox
nameseq,k1,k2,label
AY948684.1/1-125,0.74368,0.9309313215400624,hacabox
AAGD02002937.1/70069-70193,0.743296,0.9326222684703434,hacabox
DQ789460.1/2-126,0.748672,0.934573361082206,hacabox
AM051029.1/1-120,0.7465277777777777,0.9319963279429418,hacabox
