nameseq,k1,k2,label
AJ609467.1/1-135,0.7413991769547325,0.9265983515259524,hacabox
AC127300.3/152460-152595,0.7390787197231834,0.9258710562414266,hacabox
BX005181.5/33577-33708,0.7409320477502296,0.9259367169745353,hacabox
AAPY01141093.1/1066-1200,0.7404115226337449,0.9272666518155491,hacabox
AAFC03050240.1/112749-112887,0.7340199782619947,0.923755513547574,hacabox
nameseq,k1,k2,label
AJ609467.1/1-135,0.7413991769547325,0.9265983515259524,hacabox
AC127300.3/152460-152595,0.7390787197231834,0.9258710562414266,hacabox
BX005181.5/33577-33708,0.7409320477502296,0.9259367169745353,hacabox
AAPY01141093.1/1066-1200,0.7404115226337449,0.9272666518155491,hacabox
AAFC03050240.1/112749-112887,0.7340199782619947,0.923755513547574,hacabox
