nameseq,k1,k2,label
AF357411.1/1-113,0.7436760905317565,0.9272959183673469,hacabox
AL645950.13/74028-74159,0.7450642791551882,0.9275683235242702,hacabox
AC121963.3/78058-77927,0.7441460055096418,0.9268690635743838,hacabox
AC007383.4/101218-101349,0.7440312213039486,0.9248878270497057,hacabox
AC090527.3/17174-17301,0.7423095703125,0.9271498542997086,hacabox
nameseq,k1,k2,label
AF357411.1/1-113,0.7436760905317565,0.9272959183673469,hacabox
AL645950.13/74028-74159,0.7450642791551882,0.9275683235242702,hacabox
AC121963.3/78058-77927,0.7441460055096418,0.9268690635743838,hacabox
AC007383.4/101218-101349,0.7440312213039486,0.9248878270497057,hacabox
AC090527.3/17174-17301,0.7423095703125,0.9271498542997086,hacabox
