nameseq,k1,k2,label
U64705.1/82-210,0.7409410492157923,0.92724609375,hacabox
U64706.1/79-207,0.7437053061715041,0.9288330078125,hacabox
U12212.1/198-329,0.731404958677686,0.9240720237748383,hacabox
U64704.1/88-217,0.7422485207100591,0.9273481160987922,hacabox
L07384.1/2-133,0.7411616161616161,0.9276848668492512,hacabox
nameseq,k1,k2,label
U64705.1/82-210,0.7409410492157923,0.92724609375,hacabox
U64706.1/79-207,0.7437053061715041,0.9288330078125,hacabox
U12212.1/198-329,0.731404958677686,0.9240720237748383,hacabox
U64704.1/88-217,0.7422485207100591,0.9273481160987922,hacabox
L07384.1/2-133,0.7411616161616161,0.9276848668492512,hacabox
