nameseq,k1,k2,label
AJ609458.1/1-133,0.7326587144553112,0.9238980716253443,hacabox
AC073210.8/134490-134624,0.7310836762688614,0.9237023836043663,hacabox
AF357410.1/1-116,0.7190844233055886,0.9181096408317581,hacabox
AF000144.1/1681-1555,0.7291214582429164,0.9222726127488032,hacabox
ABDC01385519.1/2665-2531,0.7241700960219478,0.9199153486299844,hacabox
nameseq,k1,k2,label
AJ609458.1/1-133,0.7326587144553112,0.9238980716253443,hacabox
AC073210.8/134490-134624,0.7310836762688614,0.9237023836043663,hacabox
AF357410.1/1-116,0.7190844233055886,0.9181096408317581,hacabox
AF000144.1/1681-1555,0.7291214582429164,0.9222726127488032,hacabox
ABDC01385519.1/2665-2531,0.7241700960219478,0.9199153486299844,hacabox
