nameseq,k1,k2,label
AJ609477.1/1-132,0.7496556473829201,0.9264028902744595,hacabox
AC007240.2/163812-163679,0.7490532412564046,0.9255469500819719,hacabox
AL833804.16/186436-186568,0.7492792130702697,0.9263085399449036,hacabox
AC020918.6/165518-165651,0.7480507908220093,0.9298434055062468,hacabox
AL844850.9/118508-118640,0.7499576007688394,0.9251606978879706,hacabox
nameseq,k1,k2,label
AJ609477.1/1-132,0.7496556473829201,0.9264028902744595,hacabox
AC007240.2/163812-163679,0.7490532412564046,0.9255469500819719,hacabox
AL833804.16/186436-186568,0.7492792130702697,0.9263085399449036,hacabox
AC020918.6/165518-165651,0.7480507908220093,0.9298434055062468,hacabox
AL844850.9/118508-118640,0.7499576007688394,0.9251606978879706,hacabox
