nameseq,k1,k2,label
AC061992.11/62174-62302,0.7351721651343068,0.917724609375,hacabox
AJ609440.1/1-129,0.7469503034673397,0.926025390625,hacabox
AL929469.10/31415-31550,0.742430795847751,0.9251028806584363,hacabox
AL929469.10/26637-26772,0.7434039792387543,0.9301508916323731,hacabox
AL929469.10/25756-25891,0.7425389273356402,0.9309190672153635,hacabox
nameseq,k1,k2,label
AC061992.11/62174-62302,0.7351721651343068,0.917724609375,hacabox
AJ609440.1/1-129,0.7469503034673397,0.926025390625,hacabox
AL929469.10/31415-31550,0.742430795847751,0.9251028806584363,hacabox
AL929469.10/26637-26772,0.7434039792387543,0.9301508916323731,hacabox
AL929469.10/25756-25891,0.7425389273356402,0.9309190672153635,hacabox
