nameseq,k1,k2,label
AC091002.54/90660-90785,0.7436381960191485,0.915584,hacabox
AC006549.28/5389-5513,0.7449600000000001,0.9276795005202914,hacabox
AC114402.2/38652-38776,0.7439359999999999,0.9222164412070759,hacabox
AAHX01070384.1/5143-5019,0.73984,0.9201352757544224,hacabox
AACN010173765.1/229-104,0.7351977828168305,0.924544,hacabox
nameseq,k1,k2,label
AC091002.54/90660-90785,0.7436381960191485,0.915584,hacabox
AC006549.28/5389-5513,0.7449600000000001,0.9276795005202914,hacabox
AC114402.2/38652-38776,0.7439359999999999,0.9222164412070759,hacabox
AAHX01070384.1/5143-5019,0.73984,0.9201352757544224,hacabox
AACN010173765.1/229-104,0.7351977828168305,0.924544,hacabox
