nameseq,k1,k2,label
AF357400.1/1-112,0.7399553571428572,0.9250872494115737,hacabox
AL845471.7/44715-44842,0.73681640625,0.9231818463636927,hacabox
AJ609441.1/1-130,0.7408284023668639,0.9244636740580494,hacabox
AJ225898.1/4306-4432,0.7386694773389546,0.9230284706475183,hacabox
nameseq,k1,k2,label
AF357400.1/1-112,0.7399553571428572,0.9250872494115737,hacabox
AL845471.7/44715-44842,0.73681640625,0.9231818463636927,hacabox
AJ609441.1/1-130,0.7408284023668639,0.9244636740580494,hacabox
AJ225898.1/4306-4432,0.7386694773389546,0.9230284706475183,hacabox
