nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
DQ789401|DQ789401.1,90.49999999999997,71.80276513187337,350.01856031936995,1.6901016194282823,0.27255985267035,2.889934297720038,80.53725845843027,81.08700721894985,15.2691907220166,28.299929908266854,71.80276513187337,131.23161579451315,348.3284586999417,6575.102739726026,102.9316858862463,51.46584294312315,0.8899144581042022,0.6964690092267274,0.3278934855084449,real
DQ789402|DQ789402.1,101.75000000000003,69.17570607071063,482.34882504497074,4.8095874269473695,0.2588042588042587,2.870832424154148,95.03617732211245,95.64344341997923,26.970346344282717,36.123786830449625,69.17570607071063,134.74779558290618,477.5392376180234,9147.66826923077,98.62400875245655,49.31200437622827,0.9340164847382056,1.0282703339029464,0.24254904790596601,real
DQ789403|DQ789403.1,102.0,62.353608643022866,563.4784938483323,1.026529568742718,0.23529411764705882,2.7724894704776535,113.71895180663596,114.5169893294022,7.949839744708635,16.693350745130306,62.353608643022866,153.84029713485995,562.4519642795896,13114.140845070415,137.14694638972964,68.57347319486482,1.114891684378784,1.045904593573565,0.27521875306350013,real
DQ789404|DQ789404.1,91.49999999999997,73.8646772812151,322.01722485705983,0.0008633862913495431,0.25500910746812394,2.690379068668418,71.60481827363296,72.121827285604,17.881933944605542,31.607256947165464,73.8646772812151,146.991019374578,322.01636147076846,5201.557971014494,115.38376242741253,57.69188121370627,0.782566319930415,0.7388604486667093,0.3724822406512321,real
DQ789405|DQ789405.1,90.49999999999999,68.70538464428905,356.72644997187007,2.492506148706529,0.24309392265193375,2.5479077614755816,76.74796414237969,77.33607974787208,19.648538834601275,23.80849390810811,68.70538464428905,124.4626482811903,354.23394382316354,5980.869230769229,100.65415437308218,50.32707718654109,0.8480438026782288,0.8519293872842718,0.30550995859606295,real
DQ789406|DQ789406.1,122.24999999999996,93.18011552515831,595.2970725984693,3.5508763780713353,0.24267211997273355,3.0748489711908236,128.36081956734304,129.08808215534637,14.224808231866014,22.774128248727383,93.18011552515831,151.99868935441643,591.746196220398,16663.732954545452,129.22456110568905,64.61228055284452,1.049986254129596,0.6794102259433719,0.21430853232532865,real
DQ789407|DQ789407.1,90.24999999999994,49.64114794586189,734.4582821982232,0.12361546197773444,0.24007386888273333,2.6652829537962477,132.44999056247607,133.48074533429906,19.220938077301145,28.34730647694493,49.64114794586189,87.96228380747264,734.3346667362455,17817.109375,59.614977330527715,29.807488665263858,1.4675899231299296,0.9197928640466692,0.17363695250012198,real
DQ789408|DQ789408.1,96.75,75.55183877739928,375.3050360409403,5.853232537028213,0.23083548664944012,2.467226236023326,84.95366384094332,85.59483266405677,26.1914837180981,51.331281864171004,75.55183877739928,111.0548592664007,369.4518035039121,7326.475378787879,59.723577402229694,29.861788701114847,0.8780740448676312,0.7485784696333823,0.1580062464998071,real
DQ789409|DQ789409.1,90.0,60.23989757977619,444.171052458644,3.055678683433107,0.23703703703703702,2.5184794102700003,88.88756943465155,89.59024890250444,20.076747945179783,32.86918843099679,60.23989757977619,125.57822524923455,441.1153737752109,8026.412698412699,92.70903681823776,46.35451840911888,0.9876396603850173,1.0044183661283326,0.2517202746694931,real
DQ789410|DQ789410.1,197.74999999999991,115.15555484895235,1121.1304238533087,1.1643855906406277,0.26801517067003805,4.481416215864618,233.44351565207376,234.18109573846013,16.39623415947045,30.590791851517388,115.15555484895235,302.6877938698652,1119.966038262668,54840.78560126582,272.0970020183478,136.0485010091739,1.1804981828170613,1.061427363964314,0.3001071896670987,real
DQ789411|DQ789411.1,97.75000000000001,54.01430573205166,556.006876737835,2.6238341582336653,0.24211423699914747,2.7784293526997077,116.74491423612422,117.5758493787855,16.06150999077852,22.288501267789165,54.01430573205166,118.15918780995112,553.3830425796014,13824.080357142857,95.87068654216196,47.93534327108098,1.1943213732595825,1.123878360460912,0.19241694661568554,real
DQ789412|DQ789412.1,82.50000000000001,60.99999999999999,289.0,1.0000000000000009,0.2666666666666666,2.725987284819961,73.70379908797102,74.26858741704379,12.154003256213349,18.717774114037827,60.99999999999999,118.47047736201833,288.0,5515.823076923075,99.7527032479805,49.87635162399025,0.893379382884497,0.8751244955909866,0.266345035685918,real
DQ789413|DQ789413.1,168.75,97.63216458042292,1049.239280889692,2.4641663500026407,0.2587654320987654,3.9187639464503277,212.87819287094672,213.69538663534775,18.355717656723666,51.94986607493224,97.63216458042292,202.7829099174814,1046.7751145396894,45665.718269230754,150.83304384254916,75.41652192127458,1.2615004021982028,1.0022327951086687,0.21645516710971532,real
DQ789414|DQ789414.1,98.74999999999997,58.888486521704316,552.9999999999998,1.3604552984371368,0.2531645569620254,2.8998903101197273,112.1187986021969,112.87381587777922,19.25543547248588,29.235977223901784,58.888486521704316,124.44052265193139,551.6395447015626,12740.498310810804,95.2045454280296,47.6022727140148,1.1353802390095893,1.0665877794425795,0.21073009583866123,real
